"subject" "activity" "tbodyacc-mean-x" "tbodyacc-mean-y" "tbodyacc-mean-z" "tbodyacc-std-x" "tbodyacc-std-y" "tbodyacc-std-z" "tgravityacc-mean-x" "tgravityacc-mean-y" "tgravityacc-mean-z" "tgravityacc-std-x" "tgravityacc-std-y" "tgravityacc-std-z" "tbodyaccjerk-mean-x" "tbodyaccjerk-mean-y" "tbodyaccjerk-mean-z" "tbodyaccjerk-std-x" "tbodyaccjerk-std-y" "tbodyaccjerk-std-z" "tbodygyro-mean-x" "tbodygyro-mean-y" "tbodygyro-mean-z" "tbodygyro-std-x" "tbodygyro-std-y" "tbodygyro-std-z" "tbodygyrojerk-mean-x" "tbodygyrojerk-mean-y" "tbodygyrojerk-mean-z" "tbodygyrojerk-std-x" "tbodygyrojerk-std-y" "tbodygyrojerk-std-z" "tbodyaccmag-mean" "tbodyaccmag-std" "tgravityaccmag-mean" "tgravityaccmag-std" "tbodyaccjerkmag-mean" "tbodyaccjerkmag-std" "tbodygyromag-mean" "tbodygyromag-std" "tbodygyrojerkmag-mean" "tbodygyrojerkmag-std" "fbodyacc-mean-x" "fbodyacc-mean-y" "fbodyacc-mean-z" "fbodyacc-std-x" "fbodyacc-std-y" "fbodyacc-std-z" "fbodyaccjerk-mean-x" "fbodyaccjerk-mean-y" "fbodyaccjerk-mean-z" "fbodyaccjerk-std-x" "fbodyaccjerk-std-y" "fbodyaccjerk-std-z" "fbodygyro-mean-x" "fbodygyro-mean-y" "fbodygyro-mean-z" "fbodygyro-std-x" "fbodygyro-std-y" "fbodygyro-std-z" "fbodyaccmag-mean" "fbodyaccmag-std" "fbodybodyaccjerkmag-mean" "fbodybodyaccjerkmag-std" "fbodybodygyromag-mean" "fbodybodygyromag-std" "fbodybodygyrojerkmag-mean" "fbodybodygyrojerkmag-std"
"27" 2 "standing" 0.27642711 -0.026277565 -0.12694133 -0.99298881 -0.96561954 -0.9657378 0.88653599 -0.41739217 0.065348552 -0.99497146 -0.97217475 -0.95317626 0.074509321 0.017702929 0.034901242 -0.99122791 -0.98334338 -0.99065479 -0.02498197 -0.070265151 0.092864514 -0.98470493 -0.98444181 -0.97051035 -0.10085785 -0.0402331 -0.070964995 -0.98876545 -0.99298212 -0.99171636 -0.97410189 -0.97369118 -0.97410189 -0.97369118 -0.98929212 -0.99316908 -0.97913622 -0.98335629 -0.99242066 -0.99343452 -0.99282776 -0.97257829 -0.97418822 -0.99293072 -0.96330923 -0.96271167 -0.9921867 -0.98208096 -0.98902257 -0.99086264 -0.98635276 -0.99081268 -0.98292601 -0.98663348 -0.97386344 -0.9852218 -0.98317441 -0.97192347 -0.97854756 -0.9738442 -0.99231488 -0.99316333 -0.9873502 -0.98329745 -0.99366355 -0.99315607
"28" 2 "standing" 0.28016952 -0.014362437 -0.10047145 -0.99359232 -0.9719031 -0.97793999 0.88595445 -0.42208281 0.05903586 -0.99566606 -0.9876842 -0.98105626 0.072727808 0.010693404 0.0035057619 -0.98996687 -0.98474713 -0.98931245 -0.023093566 -0.066467535 0.080856878 -0.98872228 -0.98688683 -0.97959066 -0.093747448 -0.040897472 -0.063732156 -0.99058671 -0.99430137 -0.99142034 -0.98424763 -0.98596967 -0.98424763 -0.98596967 -0.98869299 -0.99247748 -0.98438424 -0.98548723 -0.99339805 -0.99497909 -0.991768 -0.97863946 -0.98382913 -0.99446169 -0.96934037 -0.97529929 -0.98987604 -0.98369362 -0.98701525 -0.99096575 -0.98734666 -0.99024547 -0.9867391 -0.98940614 -0.98024967 -0.9892802 -0.98544675 -0.98105398 -0.986493 -0.98674105 -0.99070753 -0.99399011 -0.98792314 -0.98604296 -0.99455145 -0.99565783
"29" 2 "standing" 0.27746102 -0.01584543 -0.10639347 -0.99502745 -0.97159341 -0.97872472 0.88675759 -0.42075175 0.061267268 -0.99613717 -0.98906538 -0.98159227 0.076517346 0.010128253 -0.013201935 -0.98961731 -0.98141948 -0.9894596 -0.02648868 -0.074340759 0.082382273 -0.9901469 -0.99118254 -0.9850075 -0.10172432 -0.038908867 -0.051866697 -0.99147383 -0.99380568 -0.99351864 -0.9863763 -0.98543415 -0.9863763 -0.98543415 -0.98787803 -0.99101282 -0.98864889 -0.99072753 -0.99388532 -0.99488451 -0.99360857 -0.97619194 -0.98349138 -0.9957038 -0.96998062 -0.97662314 -0.9903802 -0.98112071 -0.9878848 -0.98961906 -0.98315624 -0.98952152 -0.98712175 -0.99138461 -0.98741471 -0.99105611 -0.99102057 -0.98539447 -0.98525593 -0.98677206 -0.99007226 -0.99098238 -0.99114474 -0.99184283 -0.9943382 -0.99576015
"30" 2 "standing" 0.28837469 -0.0085476599 -0.10705876 -0.99334035 -0.9619744 -0.98449309 0.88727114 -0.41949043 0.062138516 -0.99569824 -0.98992735 -0.99078944 0.079692861 0.021893719 0.019722732 -0.99297171 -0.98450842 -0.99185676 -0.02724897 -0.070042463 0.072089463 -0.99325049 -0.99242499 -0.98659587 -0.098589224 -0.041452921 -0.048265495 -0.99406273 -0.9946282 -0.99371752 -0.98114936 -0.98288288 -0.98114936 -0.98288288 -0.99070401 -0.99477924 -0.98950178 -0.99283727 -0.99509372 -0.99577314 -0.99305923 -0.97531313 -0.98802879 -0.99334268 -0.95736238 -0.9826124 -0.99163949 -0.98512245 -0.99031655 -0.99552724 -0.98480126 -0.99192643 -0.99172275 -0.99300989 -0.98819888 -0.9936682 -0.99201558 -0.9870972 -0.9884016 -0.98126903 -0.99446766 -0.99386613 -0.99334345 -0.99350915 -0.99505118 -0.99694719
"31" 2 "standing" 0.28590496 -0.0077447295 -0.10273652 -0.99188377 -0.96571091 -0.98415868 0.89033905 -0.41431632 0.063073539 -0.98596458 -0.97055933 -0.98387503 0.073692837 0.022299194 0.024172207 -0.99448244 -0.98340546 -0.99015863 -0.030446957 -0.069251086 0.084129975 -0.97846434 -0.98511749 -0.98276696 -0.13741057 -0.029849391 -0.038735438 -0.98464085 -0.99346953 -0.99098372 -0.98120081 -0.98298022 -0.98120081 -0.98298022 -0.99091628 -0.99143577 -0.98495044 -0.96738778 -0.99269469 -0.98906268 -0.99314892 -0.9760806 -0.98592627 -0.99118246 -0.96201887 -0.98335652 -0.99392541 -0.98397812 -0.98778377 -0.9957298 -0.98383158 -0.991224 -0.96317983 -0.98548682 -0.98725653 -0.98420307 -0.98489038 -0.98274147 -0.98657404 -0.98232817 -0.9902788 -0.99199851 -0.96671378 -0.97348827 -0.98829589 -0.99062868
"32" 2 "sitting" 0.29648714 -0.014684879 -0.13980848 -0.98771367 -0.83424238 -0.94105035 0.95201324 -0.12719693 0.17324768 -0.97442821 -0.87785609 -0.9336702 0.074167624 -0.088429566 -0.00057513147 -0.98766148 -0.95062266 -0.98048751 -0.050171548 -0.073211502 0.1837903 -0.98222253 -0.95870792 -0.92994218 -0.092742071 -0.016699782 -0.11955963 -0.97836982 -0.98580596 -0.9740108 -0.92873856 -0.89838027 -0.92873856 -0.89838027 -0.97766739 -0.96574161 -0.94284864 -0.92860311 -0.98480912 -0.97945377 -0.98753271 -0.8594018 -0.96188356 -0.98763692 -0.83148234 -0.93410666 -0.98622758 -0.94453649 -0.97477076 -0.99073206 -0.96343171 -0.98561403 -0.974845 -0.96180088 -0.91597823 -0.98460294 -0.95706297 -0.94151623 -0.89882048 -0.91278824 -0.96443364 -0.96607792 -0.93493886 -0.93622448 -0.98173276 -0.9775839
"33" 2 "sitting" 0.27723542 -0.025677001 -0.11843072 -0.99639048 -0.95268767 -0.96541011 0.95776214 -0.12120449 0.16651548 -0.99215769 -0.95481082 -0.94772651 0.074857362 0.031491585 0.0039751972 -0.99582259 -0.98541127 -0.99165507 -0.039016643 -0.060002794 0.12573995 -0.98842257 -0.99042251 -0.97940389 -0.091881126 -0.044009434 -0.058000018 -0.99410926 -0.99620321 -0.99132934 -0.97803564 -0.96122618 -0.97803564 -0.96122618 -0.99261266 -0.99290606 -0.97773598 -0.97714072 -0.99553914 -0.99584933 -0.99652123 -0.96836119 -0.97868043 -0.99621875 -0.94762416 -0.96017282 -0.99603991 -0.98620784 -0.98933917 -0.99590413 -0.98540437 -0.99269849 -0.98838196 -0.99180531 -0.9822712 -0.98842833 -0.98956589 -0.98015913 -0.97794345 -0.95814272 -0.9920428 -0.99299942 -0.98717791 -0.97499907 -0.99526723 -0.99675132
"34" 2 "sitting" 0.2782907 -0.014536086 -0.10524253 -0.99678611 -0.98839324 -0.98950215 0.95789199 -0.12711834 0.16163958 -0.99692667 -0.99157732 -0.99292938 0.079741234 0.0054060827 -0.0048041466 -0.99516755 -0.99168063 -0.99135946 -0.026046816 -0.067562509 0.10043377 -0.99622773 -0.995977 -0.97976111 -0.093176759 -0.035040875 -0.075882607 -0.99541364 -0.99836639 -0.99464282 -0.99438865 -0.99413634 -0.99438865 -0.99413634 -0.99367703 -0.99497726 -0.99003935 -0.98957462 -0.99750587 -0.9979514 -0.99590613 -0.9888814 -0.98908778 -0.99719795 -0.98774016 -0.98972225 -0.99555241 -0.9919744 -0.99008349 -0.99510381 -0.99186773 -0.99110894 -0.99434969 -0.99616662 -0.97701877 -0.99684793 -0.99578993 -0.98250911 -0.99412375 -0.99408438 -0.9946893 -0.99400649 -0.99171515 -0.9896325 -0.99774691 -0.99809291
"35" 2 "sitting" 0.27815992 -0.0076678258 -0.09927102 -0.99697493 -0.96211178 -0.987355 0.95792518 -0.12454962 0.16376124 -0.998006 -0.98845697 -0.9901987 0.07369633 0.0094546512 0.0058232317 -0.9950484 -0.98639555 -0.9912641 -0.022931403 -0.07347 0.078673144 -0.99632265 -0.9842731 -0.95701458 -0.097484223 -0.043075149 -0.056642047 -0.99567836 -0.99662006 -0.98807403 -0.98452293 -0.97430484 -0.98452293 -0.97430484 -0.99209242 -0.99408178 -0.98142234 -0.97133319 -0.99558278 -0.99481506 -0.99593464 -0.97582987 -0.98874515 -0.99749998 -0.95736278 -0.98653159 -0.99487962 -0.98722055 -0.99101005 -0.99570456 -0.98628303 -0.98986799 -0.99502067 -0.98965884 -0.97007429 -0.99670606 -0.98153076 -0.95702228 -0.98361921 -0.97224027 -0.99357323 -0.99353992 -0.98358715 -0.96894977 -0.99488497 -0.99465498
"36" 2 "sitting" 0.27664638 -0.0049748937 -0.104754 -0.99726953 -0.96546147 -0.98114499 0.95832834 -0.11858919 0.16680067 -0.99939896 -0.97259765 -0.98544416 0.075933689 0.014606303 -0.0051785599 -0.99392769 -0.97607626 -0.99182512 -0.025679464 -0.079004412 0.083575679 -0.99393599 -0.98238404 -0.95464749 -0.10158671 -0.046062898 -0.025882513 -0.99040851 -0.99414667 -0.98506173 -0.98197129 -0.97653588 -0.98197129 -0.97653588 -0.98891135 -0.99043645 -0.9786125 -0.97314542 -0.99205801 -0.99310443 -0.99610705 -0.96857414 -0.98706746 -0.99789503 -0.96493071 -0.97824075 -0.99393513 -0.97480791 -0.98993092 -0.99445018 -0.97957803 -0.99232967 -0.99029546 -0.98548212 -0.95473188 -0.99522313 -0.98065277 -0.95858189 -0.98228846 -0.97579019 -0.98969985 -0.9901583 -0.98190869 -0.9720847 -0.9932283 -0.99297004
"37" 2 "sitting" 0.27829493 -0.022664347 -0.11591945 -0.99724431 -0.96872118 -0.98613179 0.95832272 -0.11314063 0.16759019 -0.99952115 -0.9913736 -0.99196495 0.077460728 0.0038718084 -0.0099158808 -0.99287631 -0.97492111 -0.99132841 -0.025950876 -0.075040768 0.096736383 -0.99500391 -0.9837393 -0.97191748 -0.10026854 -0.035913252 -0.060497451 -0.99034158 -0.99328087 -0.98445627 -0.98594601 -0.98682484 -0.98594601 -0.98682484 -0.98786737 -0.99004233 -0.98336311 -0.98402764 -0.99116242 -0.99358288 -0.99588013 -0.97162389 -0.98593286 -0.99801127 -0.96808848 -0.9864657 -0.99271793 -0.97489442 -0.9882201 -0.99371017 -0.97675511 -0.99343261 -0.99238882 -0.98669587 -0.97310106 -0.9958868 -0.9820791 -0.97390273 -0.98545244 -0.98886268 -0.9885371 -0.99124852 -0.98767771 -0.9840637 -0.99318062 -0.99428905
"38" 2 "sitting" 0.27505303 -0.024059404 -0.10589705 -0.99525842 -0.97190867 -0.98360641 0.95841903 -0.1158856 0.1660208 -0.99888949 -0.98042137 -0.99596864 0.074694506 0.01564664 0.013952444 -0.99061035 -0.98198548 -0.99141782 -0.025511187 -0.071503399 0.091317208 -0.99623625 -0.98402467 -0.97392163 -0.097799765 -0.041339249 -0.061549315 -0.99416578 -0.99433016 -0.98593569 -0.98590459 -0.98664528 -0.98590459 -0.98664528 -0.98944283 -0.99158858 -0.98495388 -0.98409151 -0.99301191 -0.9946828 -0.99342611 -0.97558322 -0.98426827 -0.99621617 -0.97070587 -0.98356415 -0.99073306 -0.9816001 -0.98866345 -0.99128756 -0.98380222 -0.99303145 -0.99429866 -0.98894119 -0.97352082 -0.99688494 -0.98146948 -0.97627638 -0.98693338 -0.98747473 -0.9897813 -0.99345738 -0.98667306 -0.9847835 -0.99398753 -0.99582809
"39" 2 "sitting" 0.27486428 -0.01561837 -0.097528302 -0.99623776 -0.98664644 -0.989707 0.95761533 -0.11965332 0.16733906 -0.99595146 -0.99389772 -0.98683224 0.075529732 0.020093856 0.011850313 -0.99227354 -0.98618217 -0.98957602 -0.028197612 -0.072492716 0.081141936 -0.9966929 -0.98831115 -0.98393993 -0.097361152 -0.045318417 -0.050056318 -0.99552817 -0.99582541 -0.99134481 -0.99193129 -0.99193657 -0.99193129 -0.99193657 -0.99056259 -0.9918432 -0.99004857 -0.9894614 -0.995537 -0.9963504 -0.99499786 -0.98434635 -0.98871071 -0.99685543 -0.98775314 -0.9903338 -0.99254583 -0.9861712 -0.98789193 -0.99261238 -0.98717886 -0.98977159 -0.99534259 -0.99072003 -0.98451264 -0.99710892 -0.98692611 -0.98503885 -0.99094948 -0.99300967 -0.9910336 -0.99176709 -0.99115097 -0.98984191 -0.9959979 -0.99673267
"40" 2 "sitting" 0.27871074 -0.016793927 -0.10524076 -0.99859653 -0.9906669 -0.98746213 0.95685371 -0.11945235 0.17076173 -0.99854623 -0.99717066 -0.98719726 0.075792868 0.0082702907 -0.0046005261 -0.99673138 -0.99093654 -0.98935414 -0.027541794 -0.073323286 0.080225072 -0.99633885 -0.98906109 -0.98681453 -0.099417698 -0.038310487 -0.060352158 -0.99489164 -0.99592158 -0.99201559 -0.99505048 -0.99470667 -0.99505048 -0.99470667 -0.99335333 -0.99292018 -0.99063115 -0.99201041 -0.99566519 -0.99623914 -0.99784915 -0.98925984 -0.98909958 -0.99902339 -0.99096689 -0.98647362 -0.99663791 -0.99050631 -0.98855592 -0.99713983 -0.99218789 -0.98853141 -0.99489339 -0.99250153 -0.9862611 -0.99678082 -0.98720252 -0.98807717 -0.99362136 -0.99556168 -0.99312867 -0.99112143 -0.99271841 -0.99266443 -0.99604217 -0.99643528
"41" 2 "sitting" 0.27822455 -0.016181738 -0.1075716 -0.99822604 -0.99043752 -0.98923957 0.95709207 -0.11889701 0.17216278 -0.99865366 -0.99858765 -0.99630003 0.076381493 0.0032129773 -0.00018746671 -0.99810136 -0.98993492 -0.99254022 -0.027905922 -0.075317726 0.084110903 -0.99598121 -0.99154022 -0.99012716 -0.098601087 -0.040436174 -0.052897202 -0.9935933 -0.99644922 -0.99302309 -0.99569559 -0.99544433 -0.99569559 -0.99544433 -0.99524339 -0.99414257 -0.99330273 -0.99234285 -0.99593913 -0.99611078 -0.9981015 -0.98971949 -0.99055637 -0.99822971 -0.99033198 -0.98830812 -0.99779481 -0.98951968 -0.99160133 -0.99869875 -0.99123247 -0.99191867 -0.99376545 -0.99339422 -0.98972697 -0.99674121 -0.99043431 -0.9910433 -0.99433423 -0.99622836 -0.99406775 -0.99276053 -0.9933618 -0.99270128 -0.99591867 -0.99629214
"42" 2 "sitting" 0.27625455 -0.016985093 -0.10885324 -0.99639413 -0.98567065 -0.98354536 0.957125 -0.11843093 0.17257908 -0.99902145 -0.997234 -0.99413399 0.077142483 0.017151419 -0.0013815426 -0.99658085 -0.98474296 -0.99069383 -0.028386406 -0.075428757 0.084448765 -0.99441796 -0.98896745 -0.98331636 -0.095803874 -0.044492057 -0.050073195 -0.993369 -0.99440543 -0.99094466 -0.99231876 -0.99087672 -0.99231876 -0.99087672 -0.9921557 -0.9925433 -0.99096518 -0.98549334 -0.99491005 -0.99348714 -0.99621964 -0.98289752 -0.98570956 -0.9963833 -0.98714547 -0.98255398 -0.99641164 -0.98382667 -0.98815825 -0.99710634 -0.98713525 -0.99198694 -0.9915615 -0.98983461 -0.98371747 -0.99537599 -0.98841329 -0.98453327 -0.98949844 -0.99239429 -0.99091427 -0.99419735 -0.98899962 -0.9853784 -0.99417563 -0.99255979
"43" 2 "sitting" 0.27574674 -0.015388072 -0.10505767 -0.99581447 -0.98247951 -0.9819142 0.9567784 -0.11826838 0.17243002 -0.99838027 -0.99703086 -0.99311082 0.076351845 0.013059249 0.001419995 -0.99383983 -0.98486341 -0.99254104 -0.02833208 -0.074596168 0.085722107 -0.99104087 -0.98628489 -0.97696868 -0.096556649 -0.04018711 -0.048712881 -0.99111869 -0.99276635 -0.98664924 -0.99053425 -0.98890189 -0.99053425 -0.98890189 -0.99245307 -0.99212445 -0.98602379 -0.98369587 -0.99231034 -0.99203913 -0.99494348 -0.98216681 -0.98760913 -0.99618528 -0.98264843 -0.9790682 -0.99369864 -0.98482787 -0.99126792 -0.99456549 -0.98598972 -0.99231107 -0.98862146 -0.98772073 -0.97754665 -0.99174715 -0.98542135 -0.97869995 -0.98970154 -0.98904718 -0.99139998 -0.99185212 -0.98597966 -0.98465863 -0.99272785 -0.99123689
"44" 2 "sitting" 0.28028279 -0.019175262 -0.10932156 -0.99531257 -0.975241 -0.97892176 0.95656471 -0.11752757 0.17319654 -0.99757762 -0.99353276 -0.98846658 0.077208833 0.003495444 -0.00073970854 -0.99278339 -0.98489323 -0.99591241 -0.026969226 -0.075102151 0.089479676 -0.99222869 -0.98504205 -0.97828727 -0.10128222 -0.039297873 -0.059640136 -0.99313152 -0.99471673 -0.98852767 -0.98713678 -0.98765605 -0.98713678 -0.98765605 -0.9939029 -0.99209187 -0.98588897 -0.98488949 -0.99443061 -0.99323111 -0.99436786 -0.97860667 -0.9902359 -0.99571149 -0.97397802 -0.97369255 -0.99238299 -0.98317696 -0.99447997 -0.99395244 -0.98852179 -0.99597365 -0.98995361 -0.98920517 -0.97997577 -0.99289638 -0.98282283 -0.97952158 -0.99041719 -0.98676218 -0.99160179 -0.99138687 -0.98743189 -0.98547547 -0.99337821 -0.99299612
"45" 2 "sitting" 0.28540286 0.002355779 -0.16984868 -0.95371281 -0.86194417 -0.78706775 0.97078586 -0.14664468 0.070036345 -0.91948606 -0.85676875 -0.74690999 0.056061067 0.090742267 0.11850025 -0.95368813 -0.94604718 -0.97086316 -0.2445337 0.051893002 -0.41735088 -0.9329845 -0.95320268 -0.84072691 -0.059146721 -0.028476505 0.049935806 -0.9724896 -0.98051923 -0.9674775 -0.87722004 -0.83813635 -0.87722004 -0.83813635 -0.95780326 -0.95308411 -0.66865683 -0.82391109 -0.97639756 -0.97993471 -0.95107745 -0.88078397 -0.8586826 -0.95465216 -0.86037139 -0.76841627 -0.95315437 -0.94395079 -0.96500137 -0.95855696 -0.95282949 -0.9757051 -0.93106212 -0.96373167 -0.83968795 -0.93409972 -0.94784815 -0.85544588 -0.86276586 -0.84956542 -0.95078436 -0.95507082 -0.87646103 -0.82222822 -0.97996582 -0.98086373
"46" 2 "sitting" 0.27047249 -0.0089373643 -0.095150167 -0.98563184 -0.91172769 -0.94366406 0.97523081 -0.14167883 0.04680685 -0.9759878 -0.9309246 -0.95667189 0.078423432 -0.029601453 0.006568441 -0.9774202 -0.98297468 -0.98773552 -0.14713738 0.0087484106 -0.16525629 -0.93954559 -0.95370477 -0.85682435 -0.058538154 -0.056981822 0.02175631 -0.99074421 -0.98975456 -0.98532363 -0.95395093 -0.94777267 -0.95395093 -0.94777267 -0.98480154 -0.97888194 -0.82576638 -0.8285661 -0.99015082 -0.98935188 -0.98199076 -0.94812629 -0.97178285 -0.98732723 -0.90128041 -0.93388145 -0.97687083 -0.98155965 -0.98470343 -0.98014564 -0.98624429 -0.98955748 -0.93442571 -0.96751053 -0.87664913 -0.94139602 -0.94698234 -0.8637027 -0.9682697 -0.94510476 -0.9792592 -0.97638209 -0.88877193 -0.8228991 -0.99018192 -0.98855822
"47" 2 "sitting" 0.28022445 -0.028037933 -0.12428498 -0.99664261 -0.9761271 -0.98747869 0.97188567 -0.13578742 0.050809506 -0.99583498 -0.97340841 -0.97859934 0.082323028 0.0094048744 -0.016392014 -0.99289105 -0.98862958 -0.99372502 -0.071616512 -0.057229845 0.016180468 -0.95964544 -0.98873638 -0.94393931 -0.068334522 -0.046884861 -0.020184879 -0.99637572 -0.99416146 -0.98987307 -0.98179163 -0.98638468 -0.98179163 -0.98638468 -0.9934728 -0.99399259 -0.94355237 -0.92047855 -0.99428762 -0.99517906 -0.99509555 -0.98269067 -0.9881737 -0.997494 -0.97341005 -0.98709646 -0.99290684 -0.9873042 -0.99214583 -0.99349505 -0.99140218 -0.993899 -0.9539138 -0.98951392 -0.94798015 -0.96146897 -0.98823584 -0.94755986 -0.98955812 -0.98545405 -0.99401821 -0.99201124 -0.95014613 -0.91678415 -0.99508007 -0.99526122
"48" 2 "sitting" 0.27724091 -0.01767369 -0.12039377 -0.99512799 -0.9871038 -0.98904192 0.97291478 -0.14172722 0.0453806 -0.99880018 -0.98854617 -0.97180417 0.075848405 0.03363227 -0.00046564644 -0.98752889 -0.98612875 -0.9900962 -0.029355164 -0.077127117 0.089804957 -0.98336831 -0.98930227 -0.97755762 -0.086298193 -0.041153213 -0.031678018 -0.99508865 -0.9931168 -0.98345132 -0.99140977 -0.99004513 -0.99140977 -0.99004513 -0.98918771 -0.98984237 -0.98258066 -0.98471783 -0.99239408 -0.99234138 -0.99266317 -0.98292608 -0.98808237 -0.99652813 -0.98949055 -0.98969272 -0.98760351 -0.98560451 -0.98659429 -0.9885433 -0.98784863 -0.99266882 -0.98136658 -0.9897405 -0.97153173 -0.98395639 -0.98900477 -0.98195203 -0.98838421 -0.99189473 -0.9886048 -0.99033644 -0.98938695 -0.98406908 -0.99218812 -0.99267052
"49" 2 "sitting" 0.27925474 -0.012044574 -0.11526539 -0.98482887 -0.96879944 -0.96316567 0.97305475 -0.14153892 0.04091304 -0.9997964 -0.98926855 -0.99196828 0.065939902 0.015001399 -0.0011348123 -0.97442851 -0.97658469 -0.97887286 -0.015577629 -0.081883642 0.11290142 -0.98529386 -0.96188178 -0.96851285 -0.10223895 -0.034024279 -0.066284827 -0.98168542 -0.98320452 -0.97033997 -0.97881153 -0.96695181 -0.97881153 -0.96695181 -0.97656492 -0.97784271 -0.96659584 -0.96333912 -0.98248196 -0.98013625 -0.98089376 -0.96885883 -0.9657584 -0.9866714 -0.96964096 -0.96359496 -0.97542342 -0.97715451 -0.97342075 -0.97555959 -0.97751286 -0.9835313 -0.97888454 -0.96675823 -0.96252787 -0.98737728 -0.95926363 -0.97356488 -0.97006626 -0.96910415 -0.97730678 -0.97709254 -0.97193036 -0.96380576 -0.98193814 -0.97878334
"50" 2 "sitting" 0.27981772 -0.010396061 -0.11320248 -0.98493079 -0.95923068 -0.96438621 0.97327809 -0.13761653 0.038872702 -0.99902909 -0.98490733 -0.98913861 0.07463448 -0.02744252 0.0079791098 -0.97657193 -0.97306215 -0.98131878 -0.016789285 -0.080774312 0.12788896 -0.98366942 -0.95989187 -0.95371276 -0.10379423 -0.040720764 -0.048389537 -0.97966344 -0.98176957 -0.96994518 -0.97556248 -0.96792516 -0.97556248 -0.96792516 -0.9776169 -0.97886575 -0.95753906 -0.96840018 -0.97948948 -0.98272116 -0.98349178 -0.95617248 -0.96851488 -0.98543618 -0.96246688 -0.96380495 -0.9786664 -0.97317152 -0.97660686 -0.97629487 -0.97484985 -0.98508327 -0.97652652 -0.96593976 -0.95336416 -0.98599628 -0.95667916 -0.95788536 -0.97162213 -0.96958959 -0.97853472 -0.97778478 -0.97140559 -0.97149538 -0.98196836 -0.98465453
"51" 2 "sitting" 0.27579491 -0.034804666 -0.10983325 -0.99417869 -0.92858508 -0.99348617 0.9737383 -0.13624316 0.036339561 -0.99904087 -0.98138727 -0.98956689 0.08228413 -0.0036980041 0.008195098 -0.99085772 -0.98303852 -0.99150591 -0.021958268 -0.068529481 0.12529715 -0.99170116 -0.98209978 -0.95751786 -0.096185116 -0.046358755 -0.045396181 -0.99074957 -0.99049779 -0.98315551 -0.9675803 -0.96349439 -0.9675803 -0.96349439 -0.98985561 -0.99203915 -0.97217324 -0.97591109 -0.98970626 -0.99140006 -0.99236169 -0.95948372 -0.99067331 -0.99506821 -0.91939539 -0.99532755 -0.99084712 -0.98267771 -0.98880717 -0.99168059 -0.98474489 -0.99304988 -0.98905591 -0.98400102 -0.96436273 -0.99249473 -0.98099775 -0.95908033 -0.97898403 -0.96055103 -0.99031397 -0.99334931 -0.97948573 -0.97733627 -0.99155225 -0.99137235
"52" 2 "sitting" 0.27379132 -0.041945691 -0.10724671 -0.99483845 -0.94900945 -0.98929992 0.9733727 -0.14797011 0.03520866 -0.99671867 -0.93773675 -0.99570813 0.075690948 0.038669285 0.0010182271 -0.99065783 -0.98980653 -0.99237329 -0.025688285 -0.073270706 0.091985955 -0.99661203 -0.98722753 -0.96992626 -0.096574607 -0.044535052 -0.071298218 -0.99574817 -0.99500273 -0.98880585 -0.96613087 -0.9669498 -0.96613087 -0.9669498 -0.99170127 -0.99479507 -0.98445222 -0.98651159 -0.99455097 -0.99536808 -0.9929609 -0.96548601 -0.9901627 -0.99580221 -0.94380817 -0.98865883 -0.99062885 -0.9878451 -0.99095181 -0.99152232 -0.99361876 -0.99231789 -0.99580178 -0.98985867 -0.971741 -0.99681372 -0.98573146 -0.97188175 -0.98149522 -0.96388178 -0.99396278 -0.99482146 -0.98883643 -0.98696526 -0.99515858 -0.99563519
"53" 2 "sitting" 0.27609539 -0.018046144 -0.11243656 -0.99592796 -0.96849709 -0.98746474 0.97218035 -0.16143042 0.035495106 -0.99667264 -0.9753293 -0.99333685 0.077046851 0.03047743 -0.007835288 -0.9919048 -0.98847409 -0.99466953 -0.026657781 -0.078053488 0.070051752 -0.99769397 -0.99065035 -0.98998996 -0.097957206 -0.039529618 -0.053186741 -0.99674132 -0.99639728 -0.99269691 -0.98723788 -0.99001835 -0.98723788 -0.99001835 -0.99279565 -0.99618927 -0.99088224 -0.99245708 -0.9965757 -0.99668729 -0.99504568 -0.97369169 -0.99055774 -0.99630894 -0.96679418 -0.98559738 -0.99266568 -0.98821964 -0.99327589 -0.99169912 -0.98964578 -0.99464263 -0.9967052 -0.99313179 -0.98972657 -0.99800016 -0.9892371 -0.99086313 -0.99091344 -0.98991368 -0.99551316 -0.99609173 -0.99405679 -0.99238533 -0.99648776 -0.99685661
